case_label,mood_day_minus_3,mood_day_minus_2,mood_day_minus_1,journal_sentiment_score,stress_score,sleep_score,energy_score,trigger_cluster,next_day_mood_label
Happy,5,4,5,0.833,2,5,4,relationships,Happy
Happy,5,5,5,1.0,1,4,5,relationships,Happy
Happy,4,5,5,0.833,1,5,5,work_studies,Happy
Happy,4,5,4,0.667,1,5,4,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,4,5,0.833,1,4,5,growth_positive,Happy
Happy,5,5,4,0.833,1,5,4,relationships,Happy
Happy,5,4,5,0.833,2,5,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,5,4,5,0.833,2,5,4,money_future,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,4,5,5,0.833,1,5,5,health_sleep,Happy
Happy,5,4,5,0.833,1,4,5,money_future,Happy
Happy,5,5,5,1.0,2,4,5,health_sleep,Happy
Happy,4,5,4,0.667,2,4,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,4,4,0.667,2,4,5,relationships,Happy
Happy,4,5,5,0.833,1,4,5,health_sleep,Happy
Happy,4,5,5,0.833,2,5,5,money_future,Happy
Happy,5,5,5,1.0,2,5,5,health_sleep,Happy
Happy,5,5,4,0.833,1,4,4,work_studies,Happy
Happy,4,5,4,0.667,2,5,4,relationships,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,4,0.833,1,4,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,4,5,5,0.833,1,5,5,money_future,Happy
Happy,5,4,5,0.833,1,4,5,growth_positive,Happy
Happy,5,4,5,0.833,1,5,5,health_sleep,Happy
Happy,5,5,4,0.833,2,4,5,relationships,Happy
Happy,4,5,5,0.833,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,4,5,5,0.833,2,4,5,relationships,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,5,4,0.833,2,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,4,5,health_sleep,Happy
Happy,5,4,5,0.833,1,5,5,work_studies,Happy
Happy,5,4,5,0.833,2,5,5,growth_positive,Happy
Happy,4,5,5,0.833,1,5,4,money_future,Happy
Happy,4,5,5,0.833,1,5,5,growth_positive,Happy
Happy,5,4,4,0.667,2,3,4,health_sleep,Happy
Happy,5,4,5,0.833,1,4,4,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,2,5,5,money_future,Happy
Happy,4,5,5,0.833,1,5,5,health_sleep,Happy
Happy,5,5,5,1.0,2,5,5,money_future,Happy
Happy,5,4,5,0.833,1,4,5,relationships,Happy
Happy,4,5,5,0.833,2,4,5,money_future,Happy
Happy,4,4,5,0.667,1,4,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,4,0.833,1,4,4,work_studies,Happy
Happy,4,4,5,0.667,1,4,4,relationships,Happy
Happy,5,5,5,1.0,2,5,5,health_sleep,Happy
Happy,5,5,5,1.0,2,4,4,work_studies,Happy
Happy,5,5,4,0.833,2,5,4,work_studies,Happy
Happy,5,5,5,1.0,1,4,5,money_future,Happy
Happy,5,5,5,1.0,2,5,5,money_future,Happy
Happy,4,5,4,0.667,1,5,4,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,4,5,5,0.833,1,5,4,work_studies,Happy
Happy,5,4,5,0.833,1,4,5,money_future,Happy
Happy,4,5,5,0.833,1,5,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,4,5,0.833,1,4,5,money_future,Happy
Happy,5,5,5,1.0,2,5,5,health_sleep,Happy
Happy,4,4,5,0.667,2,5,4,money_future,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,4,5,5,0.833,2,5,5,health_sleep,Happy
Happy,5,4,5,0.833,1,5,5,work_studies,Happy
Happy,4,5,5,0.833,1,5,5,relationships,Happy
Happy,5,5,5,1.0,1,4,5,work_studies,Happy
Happy,5,5,5,1.0,1,4,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,4,5,5,0.833,1,5,4,health_sleep,Happy
Happy,5,5,4,0.833,1,4,4,money_future,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,4,5,5,0.833,2,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,4,5,0.833,2,5,4,money_future,Happy
Happy,5,5,5,1.0,2,5,5,money_future,Happy
Happy,5,5,4,0.833,2,5,5,relationships,Happy
Happy,4,4,5,0.667,2,5,4,growth_positive,Happy
Happy,5,5,4,0.833,2,4,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,4,4,4,0.5,1,4,5,work_studies,Happy
Happy,5,5,5,1.0,1,4,5,relationships,Happy
Happy,5,5,5,1.0,2,5,5,relationships,Happy
Happy,5,5,4,0.833,1,5,4,work_studies,Happy
Happy,4,5,5,0.833,1,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,5,4,5,0.833,2,5,4,relationships,Happy
Happy,4,5,4,0.667,2,4,4,relationships,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,5,4,5,0.833,2,4,5,health_sleep,Happy
Happy,5,4,5,0.833,1,4,4,health_sleep,Happy
Happy,4,4,5,0.667,2,5,5,relationships,Happy
Happy,5,4,4,0.667,1,4,4,money_future,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,5,4,5,0.833,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,4,5,money_future,Happy
Happy,4,5,5,0.833,2,5,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,5,4,5,0.833,2,5,5,work_studies,Happy
Happy,5,4,5,0.833,1,5,4,money_future,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,5,4,5,0.833,2,5,5,growth_positive,Happy
Happy,4,5,5,0.833,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,5,5,1.0,1,4,5,money_future,Happy
Happy,4,4,4,0.5,3,4,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,4,4,4,0.5,2,5,3,money_future,Happy
Happy,5,5,5,1.0,1,5,4,money_future,Happy
Happy,5,5,5,1.0,1,4,5,growth_positive,Happy
Happy,5,5,4,0.833,2,4,5,money_future,Happy
Happy,5,4,4,0.667,2,4,4,money_future,Happy
Happy,5,5,5,1.0,1,4,5,growth_positive,Happy
Happy,5,5,4,0.833,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,2,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,5,4,5,0.833,2,4,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,4,5,4,0.667,1,4,4,money_future,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,4,5,0.833,1,4,5,relationships,Happy
Happy,5,4,5,0.833,1,5,5,money_future,Happy
Happy,5,5,4,0.833,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,4,4,5,0.667,2,4,4,health_sleep,Happy
Happy,4,5,4,0.667,1,5,4,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,4,relationships,Happy
Happy,4,5,5,0.833,1,5,5,growth_positive,Happy
Happy,4,5,5,0.833,2,4,5,work_studies,Happy
Happy,5,5,4,0.833,1,4,5,health_sleep,Happy
Happy,4,5,4,0.667,1,4,4,work_studies,Happy
Happy,5,5,5,1.0,2,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,4,5,4,0.667,2,4,5,relationships,Happy
Happy,4,5,5,0.833,1,5,5,relationships,Happy
Happy,4,5,5,0.833,1,5,4,health_sleep,Happy
Happy,5,4,5,0.833,2,4,5,money_future,Happy
Happy,4,5,5,0.833,1,5,5,health_sleep,Happy
Happy,4,4,5,0.667,2,4,5,growth_positive,Happy
Happy,5,5,4,0.833,2,4,4,health_sleep,Happy
Happy,5,5,5,1.0,1,5,4,money_future,Happy
Happy,4,5,5,0.833,1,5,4,work_studies,Happy
Happy,5,5,4,0.833,1,5,5,money_future,Happy
Happy,4,5,5,0.833,1,5,5,work_studies,Happy
Happy,4,5,5,0.833,2,5,4,relationships,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,5,4,5,0.833,2,5,4,health_sleep,Happy
Happy,4,4,5,0.667,1,5,5,work_studies,Happy
Happy,5,4,5,0.833,2,5,4,relationships,Happy
Happy,4,5,5,0.833,1,5,5,relationships,Happy
Happy,5,5,4,0.833,1,4,4,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,4,4,growth_positive,Happy
Happy,5,4,4,0.667,1,4,4,relationships,Happy
Happy,5,5,4,0.833,1,4,5,money_future,Happy
Happy,4,5,5,0.833,2,5,4,relationships,Happy
Happy,5,5,4,0.833,1,4,4,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,4,5,4,0.667,2,4,4,growth_positive,Happy
Happy,4,5,5,0.833,1,4,4,work_studies,Happy
Happy,5,4,4,0.667,2,3,4,relationships,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,4,4,4,0.5,2,4,4,relationships,Happy
Happy,4,4,5,0.667,2,4,4,growth_positive,Happy
Happy,4,4,4,0.5,2,4,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,4,5,5,0.833,2,5,4,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,5,5,1.0,1,5,4,relationships,Happy
Happy,5,4,5,0.833,2,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,4,5,0.833,1,5,5,work_studies,Happy
Happy,4,5,5,0.833,1,5,4,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,4,5,0.833,2,5,5,health_sleep,Happy
Happy,5,4,5,0.833,2,4,5,health_sleep,Happy
Happy,4,5,5,0.833,1,5,4,work_studies,Happy
Happy,4,5,5,0.833,1,5,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,4,5,4,0.667,2,5,5,relationships,Happy
Happy,5,5,5,1.0,1,4,5,work_studies,Happy
Happy,5,4,5,0.833,1,4,5,health_sleep,Happy
Happy,4,5,5,0.833,2,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,4,5,health_sleep,Happy
Happy,5,4,5,0.833,2,4,4,growth_positive,Happy
Happy,4,5,4,0.667,2,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,4,5,growth_positive,Happy
Happy,5,4,5,0.833,2,4,5,growth_positive,Happy
Happy,4,5,5,0.833,2,5,5,growth_positive,Happy
Happy,4,5,4,0.667,1,5,4,health_sleep,Happy
Happy,5,5,5,1.0,1,4,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,4,0.833,1,4,5,money_future,Happy
Happy,5,5,4,0.833,1,4,5,health_sleep,Happy
Happy,5,5,5,1.0,2,5,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,4,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,2,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,4,5,4,0.667,1,4,5,growth_positive,Happy
Happy,5,4,4,0.667,1,4,4,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,4,5,0.833,2,5,4,work_studies,Happy
Happy,5,4,5,0.833,2,5,5,health_sleep,Happy
Happy,4,4,4,0.5,2,4,4,money_future,Happy
Happy,4,5,5,0.833,2,5,4,money_future,Happy
Happy,5,5,4,0.833,1,5,5,growth_positive,Happy
Happy,4,5,5,0.833,1,5,5,health_sleep,Happy
Happy,4,4,5,0.667,2,4,5,health_sleep,Happy
Happy,5,4,5,0.833,2,4,4,growth_positive,Happy
Happy,5,5,4,0.833,1,5,5,growth_positive,Happy
Happy,5,4,5,0.833,1,4,5,work_studies,Happy
Happy,4,5,5,0.833,2,5,5,relationships,Happy
Happy,5,5,5,1.0,2,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,4,5,5,0.833,2,5,5,health_sleep,Happy
Happy,4,4,5,0.667,2,4,5,relationships,Happy
Happy,5,5,5,1.0,1,4,5,money_future,Happy
Happy,5,4,5,0.833,1,4,5,relationships,Happy
Happy,5,4,4,0.667,2,3,4,work_studies,Happy
Happy,5,5,4,0.833,2,4,5,relationships,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,4,5,0.833,2,4,5,money_future,Happy
Happy,4,5,5,0.833,2,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,4,5,5,0.833,2,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,4,4,5,0.667,2,4,5,growth_positive,Happy
Happy,4,5,5,0.833,1,5,5,growth_positive,Happy
Happy,5,4,5,0.833,1,5,4,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,4,4,0.667,2,4,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,4,4,0.667,1,4,5,work_studies,Happy
Happy,5,5,4,0.833,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,4,5,5,0.833,1,5,4,money_future,Happy
Happy,5,5,4,0.833,2,4,5,relationships,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,4,5,5,0.833,1,5,5,relationships,Happy
Happy,4,5,4,0.667,1,4,4,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,4,5,0.833,1,5,5,money_future,Happy
Happy,5,4,4,0.667,1,4,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,4,5,0.833,1,4,4,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,5,5,1.0,2,5,5,money_future,Happy
Happy,5,5,4,0.833,1,5,4,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,2,4,5,growth_positive,Happy
Happy,4,4,5,0.667,1,4,5,health_sleep,Happy
Happy,4,4,5,0.667,2,4,4,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,5,4,0.833,2,5,5,growth_positive,Happy
Happy,5,5,4,0.833,2,4,5,relationships,Happy
Happy,4,5,5,0.833,2,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,4,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,4,5,0.833,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,4,5,money_future,Happy
Happy,5,5,5,1.0,2,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,4,5,5,0.833,1,5,5,growth_positive,Happy
Happy,4,5,5,0.833,1,4,4,health_sleep,Happy
Happy,5,5,5,1.0,1,5,4,relationships,Happy
Happy,4,5,4,0.667,2,5,4,work_studies,Happy
Happy,5,4,4,0.667,1,4,4,growth_positive,Happy
Happy,4,5,5,0.833,1,5,5,growth_positive,Happy
Happy,5,5,4,0.833,2,4,5,money_future,Happy
Happy,4,5,5,0.833,1,5,5,health_sleep,Happy
Happy,5,5,4,0.833,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,4,5,5,0.833,1,5,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,5,4,0.833,1,4,5,money_future,Happy
Happy,4,5,5,0.833,1,4,4,money_future,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,4,5,5,0.833,1,5,5,work_studies,Happy
Happy,4,5,5,0.833,1,5,4,work_studies,Happy
Happy,5,5,5,1.0,2,5,5,work_studies,Happy
Happy,5,5,5,1.0,2,5,5,relationships,Happy
Happy,4,5,5,0.833,1,5,4,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,4,0.833,1,4,5,relationships,Happy
Happy,5,4,5,0.833,1,5,5,health_sleep,Happy
Happy,5,5,5,1.0,2,5,5,health_sleep,Happy
Happy,4,5,5,0.833,2,5,4,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,4,5,work_studies,Happy
Happy,4,4,5,0.667,2,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,5,5,5,1.0,1,4,5,work_studies,Happy
Happy,4,5,5,0.833,2,5,4,relationships,Happy
Happy,5,4,5,0.833,2,5,5,growth_positive,Happy
Happy,5,4,5,0.833,1,4,4,relationships,Happy
Happy,5,5,5,1.0,2,4,5,money_future,Happy
Happy,5,5,5,1.0,2,4,5,growth_positive,Happy
Happy,4,5,5,0.833,2,5,5,work_studies,Happy
Happy,5,5,4,0.833,2,4,5,growth_positive,Happy
Happy,5,4,5,0.833,2,5,5,relationships,Happy
Happy,5,5,4,0.833,1,4,5,money_future,Happy
Happy,4,5,5,0.833,1,5,4,money_future,Happy
Happy,4,4,4,0.5,1,4,4,health_sleep,Happy
Happy,5,5,5,1.0,2,5,5,relationships,Happy
Happy,4,4,5,0.667,1,5,5,work_studies,Happy
Happy,5,5,4,0.833,1,4,4,relationships,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,5,5,4,0.833,1,4,5,relationships,Happy
Happy,5,5,5,1.0,2,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,4,5,0.833,2,4,5,relationships,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,5,4,5,0.833,2,5,4,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,4,5,0.833,2,5,4,relationships,Happy
Happy,5,5,4,0.833,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,4,5,5,0.833,1,4,5,relationships,Happy
Happy,5,5,4,0.833,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,4,4,health_sleep,Happy
Happy,5,5,4,0.833,2,5,5,growth_positive,Happy
Happy,5,5,4,0.833,1,5,5,money_future,Happy
Happy,5,5,5,1.0,2,5,5,relationships,Happy
Happy,4,5,5,0.833,2,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,4,5,5,0.833,1,4,5,work_studies,Happy
Happy,4,5,5,0.833,2,5,5,relationships,Happy
Happy,4,4,5,0.667,2,4,5,health_sleep,Happy
Happy,4,5,5,0.833,2,5,5,relationships,Happy
Happy,5,5,4,0.833,1,4,5,health_sleep,Happy
Happy,5,5,5,1.0,1,4,5,work_studies,Happy
Happy,4,5,5,0.833,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,5,4,5,0.833,2,4,5,relationships,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,5,5,1.0,1,5,4,work_studies,Happy
Happy,4,5,5,0.833,2,4,5,growth_positive,Happy
Happy,4,5,5,0.833,1,4,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,5,4,5,0.833,1,4,4,health_sleep,Happy
Happy,5,5,4,0.833,2,4,4,money_future,Happy
Happy,5,4,5,0.833,1,4,4,work_studies,Happy
Happy,5,5,5,1.0,2,5,5,work_studies,Happy
Happy,5,5,5,1.0,2,4,5,relationships,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,4,4,0.667,2,4,5,work_studies,Happy
Happy,5,5,5,1.0,2,5,5,money_future,Happy
Happy,5,5,4,0.833,1,5,5,money_future,Happy
Happy,4,4,5,0.667,2,5,5,money_future,Happy
Happy,4,5,5,0.833,1,5,4,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,4,5,5,0.833,1,5,5,money_future,Happy
Happy,5,5,5,1.0,2,5,5,money_future,Happy
Happy,4,5,5,0.833,2,5,5,work_studies,Happy
Happy,4,5,4,0.667,2,5,5,money_future,Happy
Happy,5,5,5,1.0,2,4,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,4,5,5,0.833,2,5,5,growth_positive,Happy
Happy,5,5,5,1.0,2,5,5,relationships,Happy
Happy,4,4,5,0.667,2,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,4,5,5,0.833,1,5,5,relationships,Happy
Happy,5,5,5,1.0,2,5,5,money_future,Happy
Happy,4,5,4,0.667,2,5,4,health_sleep,Happy
Happy,4,4,5,0.667,1,5,4,health_sleep,Happy
Happy,4,5,5,0.833,1,5,4,relationships,Happy
Happy,4,5,4,0.667,2,5,5,work_studies,Happy
Happy,5,5,4,0.833,2,4,5,growth_positive,Happy
Happy,5,4,5,0.833,1,5,5,money_future,Happy
Happy,5,4,4,0.667,2,4,4,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,5,5,1.0,2,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,4,5,4,0.667,1,4,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,4,work_studies,Happy
Happy,5,5,5,1.0,1,5,4,money_future,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,5,4,5,0.833,1,4,4,health_sleep,Happy
Happy,5,5,4,0.833,1,4,5,growth_positive,Happy
Happy,5,5,4,0.833,1,4,4,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,4,4,0.667,2,4,4,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,4,5,5,0.833,2,4,5,health_sleep,Happy
Happy,5,5,5,1.0,2,5,5,relationships,Happy
Happy,4,5,4,0.667,2,5,4,money_future,Happy
Happy,5,5,4,0.833,1,5,4,growth_positive,Happy
Happy,5,4,5,0.833,1,4,5,growth_positive,Happy
Happy,5,5,5,1.0,1,4,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,4,4,5,0.667,1,4,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,5,4,0.833,1,4,5,money_future,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,4,5,5,0.833,1,4,5,work_studies,Happy
Happy,5,5,5,1.0,2,5,5,money_future,Happy
Happy,5,5,4,0.833,1,4,5,work_studies,Happy
Happy,5,5,4,0.833,1,5,5,money_future,Happy
Happy,5,5,4,0.833,2,5,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,4,5,5,0.833,2,5,5,growth_positive,Happy
Happy,5,5,4,0.833,1,5,4,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,4,5,5,0.833,2,4,5,growth_positive,Happy
Happy,4,5,5,0.833,1,5,5,health_sleep,Happy
Happy,5,4,5,0.833,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,4,4,money_future,Happy
Happy,5,5,5,1.0,1,4,5,relationships,Happy
Happy,5,4,4,0.667,2,5,4,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,4,0.833,1,5,5,money_future,Happy
Happy,5,5,4,0.833,2,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,4,5,relationships,Happy
Happy,5,5,5,1.0,2,5,5,growth_positive,Happy
Happy,4,5,5,0.833,2,5,5,growth_positive,Happy
Happy,4,5,5,0.833,2,5,4,relationships,Happy
Happy,5,5,4,0.833,1,5,4,health_sleep,Happy
Happy,5,5,5,1.0,1,5,4,relationships,Happy
Happy,4,5,5,0.833,2,5,5,relationships,Happy
Happy,5,4,5,0.833,2,4,5,health_sleep,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,4,growth_positive,Happy
Happy,4,5,4,0.667,2,5,4,money_future,Happy
Happy,5,5,4,0.833,1,4,5,work_studies,Happy
Happy,5,4,4,0.667,2,4,5,money_future,Happy
Happy,4,5,5,0.833,2,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,5,5,1.0,1,4,5,money_future,Happy
Happy,4,5,5,0.833,1,5,5,growth_positive,Happy
Happy,5,4,4,0.667,1,4,4,relationships,Happy
Happy,5,4,5,0.833,2,4,5,growth_positive,Happy
Happy,4,5,5,0.833,1,5,5,relationships,Happy
Happy,5,5,5,1.0,1,5,5,work_studies,Happy
Happy,5,5,5,1.0,1,5,5,relationships,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,4,5,4,0.667,1,5,4,money_future,Happy
Happy,5,4,4,0.667,1,4,4,money_future,Happy
Happy,5,5,5,1.0,2,5,5,growth_positive,Happy
Happy,5,5,5,1.0,2,5,5,relationships,Happy
Happy,5,5,5,1.0,1,5,5,growth_positive,Happy
Happy,5,4,5,0.833,1,5,4,growth_positive,Happy
Happy,5,5,5,1.0,2,5,5,growth_positive,Happy
Happy,5,4,5,0.833,2,4,4,money_future,Happy
Happy,5,5,5,1.0,1,5,5,health_sleep,Happy
Happy,5,4,5,0.833,2,4,4,growth_positive,Happy
Happy,5,5,5,1.0,1,5,5,money_future,Happy
Happy,5,5,5,1.0,1,4,5,health_sleep,Happy
Happy,4,5,5,0.833,1,5,5,health_sleep,Happy
Happy,5,5,4,0.833,2,5,5,relationships,Happy
Happy,5,4,4,0.667,1,4,5,health_sleep,Happy
Happy,4,5,5,0.833,2,5,5,money_future,Happy
Happy,4,4,4,0.5,2,4,4,money_future,Happy
Happy,4,5,4,0.667,1,4,5,work_studies,Happy
