avg_mood_score,mood_variability,journal_negative_ratio,stress_mean,anxiety_mean,support_mean,stress_index,emotional_stability,positivity_ratio,confidence_score
4.937,0.98,0.912,4.66,2.674,3.14,80,100,9,82
3.821,0.783,0.478,4.11,4.522,2.586,90,88,52,83
4.268,0.975,0.58,4.516,2.485,2.093,75,86,42,76
3.724,0.421,0.7,2.145,1.764,2.836,36,93,30,93
1.883,0.366,0.497,1.303,2.595,3.654,42,70,50,96
4.203,0.275,0.365,1.173,2.315,3.389,16,100,63,96
1.123,0.442,0.445,2.613,3.087,3.203,73,52,56,94
2.664,0.567,0.441,3.569,3.724,4.788,82,90,56,96
1.508,0.124,0.048,3.415,2.877,2.609,72,67,95,96
3.698,0.598,0.426,4.797,3.427,4.174,90,100,57,96
4.08,0.368,0.177,1.725,1.27,1.41,11,96,82,85
2.185,0.927,0.249,2.468,1.321,3.0,40,61,75,82
4.568,0.3,0.566,1.584,4.939,2.698,49,100,43,94
4.639,0.362,0.65,4.788,4.363,2.609,96,100,35,93
1.612,0.55,0.487,2.235,4.685,4.481,79,68,51,96
4.637,0.481,0.704,4.951,3.151,3.426,88,100,30,95
4.641,0.191,0.983,3.514,2.889,4.205,68,100,2,96
2.773,0.812,0.176,2.851,2.449,2.663,51,73,82,83
3.508,0.599,0.663,2.452,2.129,2.264,46,81,34,85
3.125,0.326,0.066,1.334,4.599,3.929,44,100,93,96
3.73,0.331,0.952,4.732,4.506,4.072,100,100,5,96
3.431,0.321,0.57,2.913,1.245,1.442,43,80,43,86
4.644,0.624,0.037,2.679,1.44,2.145,21,100,96,84
2.659,0.903,0.505,1.436,2.371,1.564,36,55,49,74
4.651,0.317,0.687,3.856,2.046,1.883,59,100,31,89
2.594,0.79,0.312,1.263,2.212,1.554,28,59,69,77
4.434,0.723,0.445,1.948,3.131,2.069,36,96,55,81
3.103,0.81,0.669,3.469,1.257,4.677,57,88,33,95
1.46,0.535,0.114,3.877,3.009,2.642,83,56,89,89
3.505,0.344,0.231,3.607,2.154,3.5,56,100,77,96
1.761,0.798,0.754,4.568,2.652,3.094,100,50,25,86
2.616,0.325,0.365,1.753,4.267,1.915,57,72,63,89
4.743,0.156,0.326,4.012,3.759,3.39,70,100,67,96
2.15,0.735,0.411,3.547,3.219,1.023,80,47,59,75
2.329,0.778,0.773,2.94,2.418,1.772,68,50,23,78
1.914,0.961,0.419,2.715,4.538,1.368,82,40,58,72
2.598,0.246,0.907,4.259,1.139,3.724,77,80,9,96
3.364,0.252,0.708,2.129,3.736,4.012,59,99,29,96
3.725,0.968,0.172,4.296,1.858,1.348,61,76,83,71
1.946,0.285,0.882,4.075,2.286,4.186,90,72,12,96
4.362,0.44,0.295,2.743,4.981,1.733,65,100,70,85
4.334,0.907,0.989,3.81,3.434,4.21,80,100,1,90
4.362,0.854,0.793,1.904,4.58,1.346,57,81,21,74
2.984,0.222,0.496,2.354,2.853,4.855,52,100,50,96
2.922,0.85,0.804,2.022,3.726,3.839,62,75,20,89
1.692,0.299,0.032,4.99,2.566,4.459,93,81,97,96
1.296,0.094,0.665,3.619,4.276,3.175,100,59,33,96
3.332,0.196,0.805,3.159,2.344,3.325,63,93,20,96
1.509,0.318,0.346,3.687,1.249,2.502,66,57,65,93
2.318,0.656,0.848,3.04,1.655,4.529,64,74,15,96
2.07,0.693,0.382,2.953,4.303,1.51,81,51,62,78
2.356,0.466,0.573,1.419,1.203,3.358,27,73,43,95
1.095,0.353,0.651,1.054,2.878,3.882,50,56,35,96
3.623,0.613,0.034,3.622,2.865,3.619,58,100,97,93
4.647,0.16,0.945,3.257,3.443,2.227,68,100,5,95
4.066,0.326,0.155,2.612,1.507,3.47,27,100,84,96
3.841,0.2,0.267,3.929,3.384,4.179,71,100,73,96
2.924,0.265,0.911,1.49,1.557,4.177,34,89,9,96
3.645,0.672,0.147,3.382,1.781,3.368,46,98,85,90
1.383,0.765,0.182,4.663,1.66,3.334,84,54,82,88
2.436,0.58,0.681,1.355,3.695,1.693,53,57,32,82
4.929,0.091,0.087,3.341,3.689,1.941,53,100,91,95
3.492,0.513,0.985,2.533,3.595,2.971,68,84,1,91
1.635,0.466,0.444,1.604,3.76,1.302,59,45,56,82
4.112,0.972,0.627,2.161,1.649,4.177,31,99,37,88
3.888,0.454,0.301,2.052,2.104,4.012,29,100,70,96
4.227,0.271,0.604,4.601,1.897,1.396,71,95,40,87
4.181,0.108,0.387,2.151,2.769,4.082,36,100,61,96
3.866,0.948,0.685,3.687,3.321,3.187,75,87,31,83
3.745,0.999,0.882,1.701,3.389,4.367,49,90,12,89
2.784,0.693,0.188,1.386,3.941,4.578,43,91,81,96
4.4,0.596,0.958,4.386,2.901,2.224,83,92,4,85
3.34,0.979,0.865,3.056,3.26,1.27,72,59,13,71
3.145,0.369,0.205,2.791,2.988,1.195,53,77,79,84
2.476,0.859,0.027,2.697,1.649,2.548,40,68,97,81
1.472,0.172,0.683,1.736,1.353,2.86,43,58,32,96
2.284,0.44,0.086,3.823,1.134,1.745,56,66,91,86
2.678,0.856,0.766,3.713,2.856,4.445,82,76,23,92
3.513,0.245,0.152,3.354,2.865,4.825,57,100,85,96
4.443,0.313,0.849,3.953,2.631,4.169,71,100,15,96
3.075,0.33,0.395,2.005,1.19,2.544,27,85,60,93
1.261,0.888,0.981,3.469,3.827,3.549,100,40,2,86
4.408,0.433,0.045,3.284,3.619,4.765,54,100,96,96
4.271,0.909,0.578,2.568,3.43,2.615,53,92,42,80
3.324,0.542,0.579,4.121,1.463,4.364,66,97,42,96
2.23,0.542,0.061,2.233,3.07,3.198,50,75,94,92
1.852,0.274,0.583,2.829,4.154,3.645,84,70,42,96
1.355,0.351,0.093,1.322,1.277,4.184,25,71,91,96
2.144,0.884,0.435,4.116,2.73,2.917,85,58,56,83
3.593,0.613,0.983,4.048,2.627,1.283,82,70,2,79
1.577,0.813,0.378,3.907,3.387,1.806,91,42,62,78
4.594,0.916,0.092,1.624,1.785,4.992,9,100,91,94
3.802,0.835,0.143,1.161,1.776,1.066,9,79,86,73
2.503,0.106,0.334,4.82,1.281,3.806,77,90,67,96
1.871,0.21,0.635,2.846,1.095,4.223,54,76,36,96
4.577,0.54,0.312,4.746,4.863,2.646,94,100,69,89
4.018,0.99,0.169,2.413,2.653,1.559,36,83,83,72
2.053,0.453,0.669,3.793,2.062,1.979,78,55,33,87
2.279,0.084,0.256,3.192,2.634,1.757,64,72,74,94
2.71,0.3,0.83,4.579,2.7,3.181,95,78,17,96
4.011,0.415,0.729,4.334,3.776,2.692,90,96,27,92
4.528,0.09,0.049,4.898,4.796,3.851,91,100,95,96
4.831,0.117,0.408,4.586,1.383,3.502,57,100,59,96
2.135,0.107,0.072,1.306,4.714,2.613,52,78,93,96
2.13,0.982,0.733,3.354,1.579,3.406,67,56,27,83
1.286,0.155,0.79,4.885,4.038,2.472,100,50,21,96
1.775,0.591,0.791,4.026,1.84,4.168,84,63,21,96
4.063,0.312,0.163,2.14,1.334,1.308,18,96,84,86
4.879,0.409,0.671,4.217,2.832,3.008,70,100,33,94
4.174,0.844,0.274,1.58,3.324,2.453,31,94,73,81
3.143,0.703,0.201,1.869,3.264,1.847,41,75,80,80
4.086,0.736,0.697,3.302,4.163,1.378,76,81,30,77
4.5,0.415,0.101,3.028,3.128,4.365,46,100,90,96
3.834,0.922,0.709,2.521,2.497,2.4,49,80,29,79
3.287,0.389,0.595,3.961,1.325,4.3,62,99,40,96
3.347,0.959,0.129,4.617,3.366,1.088,83,68,87,70
2.928,0.745,0.594,2.447,1.402,2.739,42,72,41,85
1.417,0.637,0.093,2.697,4.372,1.094,77,41,91,77
4.828,0.141,0.952,4.856,4.932,4.941,100,100,5,96
2.579,0.153,0.606,3.012,2.545,2.113,65,73,39,94
3.514,0.222,0.296,2.557,1.666,1.311,35,87,70,88
4.216,0.223,0.748,4.996,3.325,1.905,94,98,25,91
1.751,0.739,0.437,2.092,2.005,4.767,48,69,56,96
3.688,0.664,0.718,2.135,3.847,4.834,57,100,28,96
1.982,0.964,0.033,2.349,2.523,1.834,48,51,97,74
2.409,0.669,0.116,2.281,3.184,1.21,51,59,88,77
3.801,0.194,0.157,3.407,2.399,1.121,51,93,84,87
4.406,0.694,0.035,3.779,4.996,2.479,76,100,96,84
1.747,0.985,0.922,2.118,4.281,3.131,81,44,8,82
1.884,0.677,0.886,1.075,4.103,1.08,61,37,11,76
4.829,0.795,0.604,4.932,4.257,4.451,95,100,40,94
2.201,0.726,0.452,1.332,4.809,1.227,61,49,55,76
2.663,0.183,0.005,4.862,4.831,1.472,100,78,99,90
2.035,0.21,0.141,4.054,1.561,4.876,67,91,86,96
3.283,0.256,0.435,2.272,3.471,4.166,53,100,56,96
3.943,0.98,0.475,4.615,4.805,1.925,100,80,53,74
2.755,0.477,0.177,1.512,4.633,2.171,52,76,82,87
2.936,0.907,0.628,1.218,3.14,4.936,40,86,37,94
2.749,0.72,0.107,4.209,3.667,3.682,84,84,89,91
2.691,0.113,0.611,4.401,2.247,2.489,84,79,39,96
3.621,0.827,0.937,3.836,2.58,3.538,77,84,6,88
1.643,0.182,0.73,4.959,1.359,2.152,94,55,27,94
4.891,0.627,0.007,1.21,2.995,1.56,10,100,99,80
1.556,0.19,0.089,1.359,1.943,4.136,31,78,91,96
2.699,0.326,0.454,1.83,1.947,4.346,36,92,55,96
1.402,0.255,0.007,2.996,1.747,2.337,54,60,99,93
3.943,0.478,0.405,1.578,2.843,4.34,30,100,59,96
3.039,0.388,0.776,4.518,4.66,3.952,100,89,22,96
3.031,0.246,0.726,4.682,3.984,3.308,100,87,27,96
1.33,0.087,0.538,3.204,2.265,4.634,74,74,46,96
1.444,0.798,0.224,4.143,4.962,2.372,100,46,78,81
3.925,0.754,0.777,4.059,1.751,2.468,67,85,22,83
4.971,0.622,0.212,3.45,1.35,4.861,33,100,79,96
1.832,0.258,0.829,2.424,2.404,4.542,65,74,17,96
2.614,0.745,0.859,3.368,4.319,2.371,93,60,14,82
2.04,0.698,0.044,2.777,3.778,2.39,67,62,96,84
1.348,0.697,0.715,3.904,2.436,1.993,90,37,28,81
4.337,0.635,0.183,1.895,3.226,3.436,32,100,82,91
2.71,0.555,0.452,3.925,2.241,2.789,73,75,55,89
1.023,0.719,0.729,3.267,1.358,4.816,72,53,27,96
2.401,0.993,0.412,3.825,3.545,4.867,86,77,59,92
4.492,0.134,0.566,1.513,3.716,4.572,37,100,43,96
4.46,0.984,0.004,2.022,3.761,2.618,34,100,100,79
4.649,0.384,0.771,4.433,1.093,1.866,60,100,23,88
2.253,0.982,0.663,3.926,1.89,1.705,77,45,34,73
2.312,0.082,0.084,1.749,3.42,3.61,45,90,92,96
1.973,0.272,0.201,3.586,2.65,2.121,72,66,80,92
4.075,0.497,0.206,3.285,4.753,2.668,72,100,79,90
3.453,0.4,0.92,4.703,2.616,1.378,92,74,8,84
4.251,0.81,0.687,2.691,2.131,1.636,44,84,31,77
3.168,0.631,0.301,4.099,2.214,2.582,68,82,70,86
3.486,0.493,0.951,2.577,1.849,4.017,51,93,5,96
4.833,0.321,0.603,3.007,1.366,1.848,35,100,40,89
1.067,0.181,0.663,2.476,4.317,1.667,88,41,34,91
4.804,0.82,0.572,1.954,3.894,1.662,43,96,43,77
2.407,0.624,0.634,3.987,4.157,3.574,99,71,37,92
1.619,0.708,0.257,3.229,2.861,2.061,72,48,74,81
1.148,0.353,0.217,4.493,4.403,4.232,100,66,78,96
3.797,0.875,0.997,1.039,4.051,1.219,47,67,0,73
1.27,0.197,0.13,3.579,4.225,3.536,92,67,87,96
3.708,0.463,0.304,3.019,2.441,3.61,49,100,70,96
4.882,0.675,0.503,2.471,4.029,1.579,51,100,50,79
2.222,0.314,0.484,2.74,3.775,2.654,73,70,52,94
1.361,0.738,0.862,2.408,1.075,2.862,56,41,14,86
1.862,0.208,0.759,2.244,1.411,1.029,50,49,24,86
2.047,0.332,0.054,4.182,4.603,2.632,98,72,95,93
1.056,0.388,0.944,1.092,3.664,3.046,65,44,6,95
3.004,0.646,0.476,4.847,4.42,3.749,100,85,52,93
3.78,0.989,0.946,4.232,4.022,3.949,97,87,5,86
1.262,0.168,0.426,2.884,2.749,4.138,72,68,57,96
3.864,0.46,0.549,4.146,3.522,4.278,82,100,45,96
3.838,0.394,0.355,3.519,4.505,1.468,78,89,64,85
1.439,0.29,0.37,3.91,2.56,1.55,84,49,63,88
4.126,0.174,0.148,4.159,1.272,2.994,49,100,85,96
1.405,0.403,0.367,1.481,2.074,4.808,41,72,63,96
4.386,0.091,0.864,1.436,3.886,1.555,44,99,14,92
4.048,0.649,0.662,3.101,1.593,4.66,46,100,34,96
3.66,0.963,0.282,1.369,4.034,2.561,39,83,72,79
3.8,0.953,0.548,1.295,2.959,4.584,31,98,45,91
1.902,0.434,0.574,3.554,1.642,1.286,70,49,43,83
1.146,0.106,0.414,3.732,2.672,1.961,86,50,59,94
3.074,0.566,0.985,4.311,4.812,4.281,100,85,1,96
1.85,0.386,0.407,1.301,4.987,3.526,64,69,59,96
4.843,0.993,0.287,1.034,4.51,1.725,29,97,71,73
2.978,0.392,0.775,3.578,4.031,2.351,89,75,22,90
1.501,0.104,0.356,2.256,4.412,3.305,75,68,64,96
4.142,0.757,0.189,4.556,2.692,3.982,70,100,81,92
4.365,0.898,0.559,1.937,2.352,4.972,31,100,44,95
1.272,0.263,0.716,1.971,4.408,1.43,80,41,28,88
3.871,0.892,0.099,2.822,2.09,2.98,37,95,90,83
2.373,0.48,0.548,3.352,4.41,2.72,90,68,45,91
3.229,0.319,0.183,2.88,2.164,1.695,46,84,82,88
3.742,0.589,0.183,4.985,4.867,4.692,100,100,82,96
2.9,0.234,0.518,2.267,1.747,4.006,41,94,48,96
3.088,0.692,0.6,2.213,4.462,3.18,67,79,40,89
3.005,0.175,0.377,1.135,4.257,4.25,44,100,62,96
2.661,0.757,0.896,2.945,3.485,2.097,79,57,10,81
3.792,0.537,0.901,2.535,1.742,4.127,46,99,10,96
2.818,0.099,0.068,3.154,1.071,2.919,40,93,93,96
3.958,0.23,0.02,4.198,3.907,1.334,75,99,98,88
4.221,0.235,0.222,3.283,1.871,2.648,42,100,78,96
3.668,0.939,0.453,3.15,3.728,2.409,67,80,55,78
3.519,0.445,0.48,2.567,3.011,2.528,53,89,52,90
2.929,0.511,0.368,1.335,3.407,2.364,39,77,63,88
3.901,0.136,0.456,2.47,3.578,1.724,53,97,54,92
2.926,0.58,0.397,2.339,4.214,2.719,64,78,60,88
2.728,0.571,0.437,3.243,1.601,2.707,55,74,56,88
1.172,0.648,0.146,2.622,4.371,4.567,79,63,85,96
2.228,0.112,0.872,3.921,1.95,1.296,82,58,13,90
4.615,0.6,0.944,1.271,3.756,4.306,40,100,6,96
4.513,0.185,0.501,4.655,1.712,3.945,66,100,50,96
1.581,0.324,0.618,2.934,4.203,3.235,89,61,38,96
3.242,0.938,0.809,2.743,2.255,4.257,57,82,19,89
1.042,0.358,0.67,4.996,4.809,4.646,100,61,33,96
3.153,0.363,0.888,4.024,3.638,2.932,93,82,11,94
2.936,0.665,0.745,1.01,1.342,4.946,21,89,26,96
1.057,0.187,0.621,2.477,4.928,2.338,93,47,38,95
4.341,0.283,0.758,3.036,4.203,3.457,71,100,24,96
4.324,0.196,0.559,4.156,2.625,2.063,69,100,44,93
4.847,0.432,0.296,1.073,2.607,2.296,10,100,70,89
2.903,0.426,0.409,2.688,4.065,2.495,69,79,59,90
4.191,0.674,0.144,3.429,2.112,4.43,45,100,86,96
2.65,0.872,0.725,4.406,2.093,2.69,85,62,28,82
4.831,0.178,0.124,4.794,1.043,1.322,51,100,88,89
4.429,0.505,0.675,2.585,2.009,4.39,40,100,33,96
3.321,0.227,0.77,4.323,4.258,2.416,100,85,23,94
3.341,0.617,0.293,3.801,3.575,4.161,76,98,71,96
1.039,0.953,0.264,2.602,3.502,3.891,74,47,74,87
3.844,0.949,0.933,4.419,2.97,1.121,88,66,7,70
2.026,0.137,0.405,1.952,2.951,4.188,53,83,59,96
4.47,0.76,0.096,3.551,2.657,3.307,50,100,90,88
3.5,0.233,0.912,3.935,1.109,3.455,64,95,9,96
1.286,0.292,0.809,5.0,3.454,2.328,100,46,19,92
4.908,0.571,0.357,4.763,3.593,1.463,80,100,64,81
2.476,0.223,0.025,3.142,2.117,4.051,52,94,98,96
3.963,0.548,0.483,2.792,3.622,4.81,59,100,52,96
3.342,0.384,0.411,2.463,1.8,2.435,39,87,59,91
4.487,0.127,0.602,1.91,3.778,2.833,44,100,40,96
1.844,0.509,0.961,1.135,2.217,1.886,45,46,4,85
4.795,0.738,0.575,1.171,3.96,2.151,31,100,42,81
2.447,0.948,0.313,3.37,2.401,2.276,65,59,69,77
1.161,0.59,0.619,2.071,1.559,1.27,52,31,38,79
4.036,0.89,0.087,1.432,2.527,4.858,18,100,91,94
2.895,0.563,0.814,1.053,4.293,1.137,53,59,19,79
2.079,0.284,0.344,4.612,2.093,1.079,85,57,66,85
4.583,0.692,0.968,2.348,4.187,3.349,62,100,3,90
3.725,0.768,0.594,4.433,2.567,3.508,79,92,41,89
3.086,0.82,0.928,2.682,3.391,3.915,71,78,7,90
1.237,0.624,0.8,4.816,1.691,2.47,100,39,20,86
3.254,0.46,0.345,4.368,2.357,1.375,74,77,65,83
2.713,0.572,0.814,4.945,2.476,3.063,98,71,19,91
3.177,0.58,0.318,1.798,4.744,4.391,57,97,68,96
4.075,0.308,0.894,4.733,2.17,3.051,83,100,11,96
4.196,0.23,0.259,2.23,3.173,4.065,39,100,74,96
4.519,0.544,0.546,3.493,3.079,4.265,61,100,45,96
2.886,0.554,0.921,1.997,2.618,3.598,53,78,8,94
4.609,0.768,0.457,1.105,3.279,1.146,23,91,54,75
4.36,0.187,0.688,3.205,3.699,4.999,67,100,31,96
4.271,0.635,0.497,2.324,1.093,1.382,24,89,50,79
4.033,0.163,0.223,3.073,4.452,2.756,66,100,78,96
1.667,0.306,0.661,1.991,1.31,2.724,45,58,34,94
2.704,0.113,0.52,2.526,1.944,3.703,49,91,48,96
1.029,0.583,0.646,2.044,3.627,3.679,74,48,35,94
3.661,0.402,0.358,4.077,4.276,3.214,86,100,64,95
2.974,0.791,0.688,3.989,2.252,2.15,76,66,31,80
1.572,0.233,0.749,3.356,1.563,1.765,72,49,25,90
3.21,0.715,0.06,3.987,2.623,1.943,66,79,94,81
1.959,0.238,0.87,3.228,3.539,4.14,89,73,13,96
3.321,0.636,0.102,1.773,3.236,1.681,36,80,90,81
4.933,0.355,0.648,2.256,3.234,1.254,42,100,35,85
3.688,0.956,0.494,1.004,4.786,1.399,44,72,51,72
3.236,0.094,0.603,4.245,2.626,1.55,80,82,40,92
1.192,0.923,0.044,3.023,3.466,1.694,74,36,96,74
3.572,0.732,0.89,1.159,3.936,1.955,47,73,11,80
4.602,0.125,0.698,4.484,1.588,3.659,65,100,30,96
3.719,0.307,0.09,2.667,2.354,3.164,38,100,91,96
4.238,0.166,0.193,4.627,2.813,2.791,72,100,81,96
4.983,0.505,0.458,1.395,3.986,2.492,31,100,54,89
1.018,0.174,0.238,1.206,1.833,2.455,34,53,76,96
1.26,0.868,0.609,1.963,3.672,3.023,70,41,39,84
1.453,0.409,0.453,3.656,2.653,4.608,82,70,55,96
3.226,0.605,0.547,1.476,1.666,1.428,25,71,45,80
1.002,0.482,0.772,3.738,2.917,3.326,96,45,23,94
1.86,0.246,0.796,1.771,1.142,2.387,41,58,20,94
2.878,0.855,0.624,3.448,2.515,4.812,70,85,38,95
3.357,0.654,0.764,4.579,4.403,3.619,100,86,24,92
1.939,0.249,0.086,1.507,2.137,4.258,32,84,91,96
1.451,0.304,0.415,3.751,4.72,3.993,100,68,59,96
3.448,0.759,0.436,3.619,3.76,3.767,77,91,56,91
4.926,0.194,0.886,1.425,3.115,4.569,32,100,11,96
3.461,0.982,0.496,1.997,3.572,2.655,50,77,50,79
1.13,0.54,0.291,3.696,4.415,4.355,100,61,71,96
4.724,0.094,0.389,4.897,2.812,1.039,76,100,61,89
3.449,0.76,0.905,3.336,1.145,1.426,55,66,10,76
1.082,0.56,0.854,2.378,3.84,3.974,85,49,15,96
4.127,0.586,0.764,4.046,2.989,4.448,77,100,24,96
4.181,0.508,0.292,1.565,1.807,4.852,15,100,71,96
3.145,0.544,0.552,3.657,3.8,3.554,82,87,45,94
3.32,0.466,0.416,1.831,4.134,4.208,52,99,58,96
4.946,0.768,0.306,3.752,4.406,2.05,71,100,69,80
4.648,0.155,0.56,4.489,2.385,1.552,70,100,44,91
2.44,0.525,0.467,1.949,4.323,1.469,64,60,53,82
2.409,0.5,0.017,1.319,2.031,2.384,22,73,98,88
1.48,0.988,0.817,3.932,1.736,3.621,85,44,18,84
1.562,0.279,0.273,4.558,2.593,1.236,92,50,73,86
2.552,0.958,0.985,2.374,3.631,1.903,74,48,2,75
1.269,0.809,0.564,4.327,1.607,2.519,86,39,44,82
3.107,0.093,0.722,4.02,2.392,2.62,78,87,28,96
3.026,0.359,0.594,2.341,1.894,2.684,44,82,41,93
2.164,0.928,0.896,4.758,2.509,4.01,100,60,10,88
2.794,0.76,0.734,2.246,2.824,2.822,56,68,27,85
1.123,0.166,0.163,1.054,3.732,3.074,48,61,84,96
2.728,0.539,0.404,3.163,1.998,2.023,57,70,60,85
4.889,0.364,0.127,1.273,4.822,1.87,32,100,87,88
3.879,0.412,0.417,3.842,2.253,3.176,61,100,58,95
2.848,0.284,0.74,4.565,2.971,2.106,95,74,26,91
2.862,0.688,0.453,1.267,2.68,3.208,33,78,55,89
4.016,0.776,0.058,2.844,3.065,4.194,45,100,94,93
4.511,0.145,0.959,3.73,2.864,4.351,71,100,4,96
3.034,0.831,0.935,2.135,1.243,1.8,41,60,6,77
4.947,0.192,0.221,2.48,3.861,4.107,43,100,78,96
4.652,0.125,0.946,2.398,2.669,1.388,47,100,5,91
2.912,0.164,0.66,3.361,3.133,4.69,75,99,34,96
2.205,0.237,0.373,4.888,2.419,3.971,92,83,63,96
1.182,0.692,0.998,1.456,3.559,2.322,69,33,0,83
3.829,0.373,0.619,4.195,3.081,3.649,80,100,38,96
3.002,0.999,0.324,1.144,3.208,1.282,33,60,68,70
4.119,0.217,0.855,3.002,4.071,1.595,73,92,15,90
4.827,0.401,0.068,4.918,1.339,5.0,55,100,93,96
1.437,0.298,0.91,2.953,2.985,1.035,84,37,9,85
4.84,0.652,0.966,4.604,4.262,3.9,97,100,3,94
3.399,0.909,0.003,4.088,2.232,1.232,61,73,100,72
3.709,0.292,0.157,3.856,2.504,3.195,60,100,84,96
2.135,0.35,0.004,1.931,3.128,3.254,45,79,100,96
3.862,0.168,0.155,4.005,2.518,1.07,61,94,85,88
4.561,0.617,0.253,4.24,2.105,3.174,57,100,75,90
3.621,0.834,0.171,2.343,3.519,2.102,47,83,83,79
3.371,0.555,0.437,2.518,3.353,2.175,56,82,56,86
3.874,0.285,0.541,3.484,3.744,4.282,73,100,46,96
3.797,0.279,0.162,1.486,2.713,1.895,24,97,84,90
3.306,0.962,0.22,4.002,1.818,4.027,60,89,78,88
3.167,0.768,0.708,4.286,1.309,3.135,70,77,29,87
4.269,0.949,0.521,3.747,1.114,2.663,47,92,48,80
4.767,0.14,0.155,2.01,4.899,3.767,46,100,84,96
2.249,0.375,0.043,4.843,1.566,4.089,76,86,96,96
4.459,0.617,0.783,3.102,1.207,4.261,42,100,22,96
4.876,0.118,0.358,4.731,1.867,4.881,63,100,64,96
3.445,0.641,0.419,4.398,3.26,1.769,84,78,58,81
2.166,0.922,0.325,2.993,4.133,4.891,78,75,67,94
4.521,0.229,0.581,3.092,3.693,3.682,62,100,42,96
4.793,0.852,0.719,3.496,4.531,4.174,77,100,28,91
1.703,0.767,0.985,2.237,1.191,2.237,54,40,1,81
3.04,0.84,0.897,3.724,2.346,2.026,77,62,10,78
3.833,0.309,0.079,2.233,4.452,1.724,51,97,92,88
2.861,0.525,0.1,1.757,4.658,3.239,54,86,90,93
1.439,0.145,0.811,4.773,1.424,3.867,95,64,19,96
2.471,0.244,0.235,2.125,1.585,4.847,35,97,76,96
2.433,0.866,0.142,1.201,4.636,3.945,49,76,86,89
3.462,0.269,0.539,2.202,3.804,3.758,56,100,46,96
1.233,0.987,0.054,3.769,1.87,4.427,70,57,95,89
2.091,0.445,0.269,2.749,3.116,1.281,64,56,73,83
4.047,0.998,0.157,1.539,2.608,3.177,21,96,84,82
1.815,0.88,0.548,1.319,3.212,3.207,50,53,45,84
1.936,0.233,0.677,3.799,2.852,4.721,87,80,32,96
1.328,0.715,0.344,1.138,2.37,2.754,38,47,66,85
1.558,0.429,0.251,4.235,3.426,2.798,95,59,75,92
1.178,0.911,0.578,3.941,3.45,1.71,100,29,42,75
2.498,0.737,0.998,3.296,2.91,1.983,82,53,0,80
1.538,0.85,0.712,3.016,3.469,4.386,85,56,29,92
1.148,0.746,0.34,4.341,2.34,2.404,90,41,66,83
4.375,0.497,0.081,4.316,1.029,3.205,46,100,92,93
3.305,0.156,0.377,1.834,2.274,3.112,33,98,62,96
1.876,0.59,0.781,3.85,2.428,4.013,87,64,22,96
2.576,0.532,0.332,3.417,4.632,2.272,87,70,67,87
1.935,0.734,0.588,4.464,4.437,1.616,100,45,41,78
4.54,0.874,0.458,1.457,2.095,1.274,17,88,54,73
1.029,0.147,0.819,3.278,3.704,4.752,98,64,18,96
4.025,0.974,0.356,2.481,2.769,4.255,42,100,64,89
3.385,0.461,0.106,2.786,3.735,3.548,57,100,89,96
4.832,0.772,0.196,3.805,3.689,3.206,63,100,80,87
2.892,0.215,0.774,3.204,4.003,1.774,84,73,23,91
4.241,0.144,0.763,1.358,2.868,3.966,32,100,24,96
1.95,0.465,0.334,4.522,3.603,4.455,99,78,67,96
3.97,0.41,0.082,1.169,4.591,4.837,34,100,92,96
2.037,0.737,0.013,3.194,4.947,1.607,85,55,99,78
2.157,0.872,0.321,1.434,4.584,1.615,58,50,68,75
1.482,0.842,0.905,3.112,4.641,3.96,100,49,10,90
1.368,0.882,0.178,3.661,3.496,1.383,86,36,82,73
1.962,0.336,0.261,3.619,4.399,3.951,91,78,74,96
4.801,0.297,0.497,4.753,2.7,3.655,75,100,50,96
1.054,0.88,0.282,2.514,2.892,2.736,66,40,72,82
3.802,0.816,0.865,1.741,1.388,3.556,29,89,14,88
4.649,0.415,0.754,3.452,1.817,2.306,51,100,25,90
4.66,0.574,0.946,1.814,3.695,2.221,48,98,5,85
4.202,0.823,0.587,1.319,4.7,2.664,46,93,41,82
4.351,0.892,0.113,2.006,3.488,3.958,34,100,89,89
1.784,0.555,0.681,3.112,2.903,2.564,78,53,32,88
1.977,0.394,0.493,3.645,1.386,4.014,66,74,51,96
1.507,0.493,0.531,4.041,1.596,4.736,79,69,47,96
1.26,0.088,0.173,4.196,2.266,4.764,83,78,83,96
3.376,0.545,0.659,2.432,1.356,1.629,39,75,34,83
3.619,0.989,0.49,1.125,2.376,2.44,23,78,51,77
4.48,0.727,0.014,2.203,2.34,3.743,23,100,99,91
3.701,0.645,0.105,1.219,4.831,3.974,40,100,89,94
2.049,0.92,0.168,2.68,2.502,3.403,55,64,83,85
1.771,0.985,0.409,3.156,3.26,1.321,77,37,59,71
1.487,0.929,0.671,4.112,2.819,3.624,96,48,33,86
1.465,0.911,0.262,4.594,4.289,1.614,100,38,74,74
2.232,0.943,0.263,4.063,4.4,2.279,96,56,74,77
2.13,0.225,0.426,2.246,1.632,4.354,44,84,57,96
4.381,0.397,0.988,2.751,4.964,4.052,78,100,1,96
1.438,0.773,0.978,3.561,4.391,2.718,100,39,2,84
1.971,0.344,0.382,2.849,2.026,3.968,58,76,62,96
1.411,0.666,0.45,3.809,2.883,1.356,87,37,55,78
2.493,0.797,0.098,3.923,1.132,4.124,56,81,90,92
