pattern_label,entry_emotion,entry_sentiment,dominant_trigger,time_bucket,mood_swing_index,pattern_confidence
Burnout Risk,surprise,neutral,relationships,Afternoon,0.107,75
Burnout Risk,sadness,negative,work_studies,Morning,0.634,81
Burnout Risk,fear,negative,social_media,Morning,0.937,61
Burnout Risk,joy,negative,relationships,Late Night,0.989,68
Burnout Risk,sadness,neutral,relationships,Morning,0.422,84
Burnout Risk,anger,negative,work_studies,Late Night,0.843,84
Burnout Risk,love,positive,social_media,Afternoon,0.184,71
Burnout Risk,fear,neutral,relationships,Afternoon,0.765,86
Burnout Risk,surprise,positive,growth_positive,Afternoon,0.628,91
Burnout Risk,anger,negative,health_sleep,Morning,0.383,65
Burnout Risk,surprise,positive,work_studies,Evening,0.602,92
Burnout Risk,fear,neutral,relationships,Evening,0.952,78
Burnout Risk,love,negative,social_media,Evening,0.972,67
Burnout Risk,love,neutral,growth_positive,Afternoon,0.955,88
Burnout Risk,love,neutral,time_pressure,Evening,0.447,92
Burnout Risk,surprise,neutral,social_media,Morning,0.914,75
Burnout Risk,surprise,negative,social_media,Afternoon,0.146,64
Burnout Risk,love,neutral,health_sleep,Evening,0.22,87
Burnout Risk,fear,negative,growth_positive,Late Night,0.799,79
Burnout Risk,fear,negative,health_sleep,Morning,0.433,89
Burnout Risk,surprise,negative,work_studies,Late Night,0.19,72
Burnout Risk,fear,neutral,time_pressure,Evening,0.173,93
Burnout Risk,joy,negative,time_pressure,Evening,0.208,64
Burnout Risk,joy,positive,relationships,Morning,0.996,69
Burnout Risk,fear,neutral,time_pressure,Morning,0.491,88
Burnout Risk,anger,negative,social_media,Late Night,0.335,62
Burnout Risk,sadness,negative,growth_positive,Afternoon,0.891,85
Burnout Risk,surprise,positive,work_studies,Late Night,0.637,64
Burnout Risk,joy,neutral,health_sleep,Morning,0.237,73
Burnout Risk,anger,positive,time_pressure,Late Night,0.262,89
Burnout Risk,fear,negative,relationships,Morning,0.867,92
Burnout Risk,surprise,negative,work_studies,Late Night,0.534,70
Burnout Risk,anger,positive,health_sleep,Morning,0.652,58
Burnout Risk,sadness,positive,time_pressure,Afternoon,0.906,88
Burnout Risk,sadness,positive,health_sleep,Evening,0.877,87
Burnout Risk,fear,positive,relationships,Morning,0.429,65
Burnout Risk,joy,positive,social_media,Late Night,0.532,74
Burnout Risk,joy,neutral,time_pressure,Morning,0.328,87
Burnout Risk,anger,neutral,social_media,Morning,0.808,59
Burnout Risk,sadness,neutral,relationships,Evening,0.821,88
Burnout Risk,anger,negative,social_media,Late Night,0.18,65
Burnout Risk,anger,neutral,relationships,Afternoon,0.814,90
Burnout Risk,love,neutral,health_sleep,Afternoon,0.725,96
Burnout Risk,surprise,negative,relationships,Morning,0.84,88
Burnout Risk,surprise,neutral,relationships,Morning,0.86,64
Burnout Risk,sadness,neutral,growth_positive,Late Night,0.509,92
Burnout Risk,fear,neutral,time_pressure,Morning,0.124,81
Burnout Risk,surprise,positive,growth_positive,Late Night,0.572,73
Burnout Risk,love,neutral,work_studies,Afternoon,0.288,79
Burnout Risk,sadness,positive,health_sleep,Evening,0.957,61
Burnout Risk,surprise,negative,time_pressure,Late Night,0.637,68
Burnout Risk,surprise,negative,time_pressure,Morning,0.935,70
Burnout Risk,love,positive,social_media,Evening,0.87,58
Burnout Risk,love,negative,relationships,Afternoon,0.349,62
Burnout Risk,sadness,neutral,health_sleep,Late Night,0.273,78
Burnout Risk,anger,positive,work_studies,Afternoon,0.422,89
Burnout Risk,fear,positive,time_pressure,Evening,0.903,58
Burnout Risk,sadness,neutral,relationships,Evening,0.751,64
Burnout Risk,joy,neutral,social_media,Morning,0.366,62
Burnout Risk,love,negative,relationships,Morning,0.686,55
Burnout Risk,joy,neutral,social_media,Evening,0.183,82
Burnout Risk,love,negative,work_studies,Evening,0.225,91
Burnout Risk,sadness,negative,relationships,Morning,0.12,69
Burnout Risk,fear,positive,work_studies,Afternoon,0.264,83
Burnout Risk,anger,negative,relationships,Evening,0.675,88
Burnout Risk,joy,negative,health_sleep,Evening,0.855,80
Burnout Risk,love,positive,health_sleep,Afternoon,0.362,86
Burnout Risk,joy,positive,time_pressure,Late Night,0.968,63
Burnout Risk,surprise,negative,work_studies,Morning,0.553,89
Burnout Risk,joy,positive,social_media,Morning,0.362,94
Burnout Risk,joy,neutral,time_pressure,Morning,0.514,88
Burnout Risk,sadness,negative,growth_positive,Morning,0.366,73
Burnout Risk,anger,positive,work_studies,Morning,0.458,71
Burnout Risk,love,negative,relationships,Evening,0.688,92
Burnout Risk,surprise,negative,growth_positive,Morning,0.64,74
Burnout Risk,love,negative,relationships,Evening,0.436,58
Burnout Risk,joy,positive,growth_positive,Morning,0.54,78
Burnout Risk,joy,positive,relationships,Afternoon,0.349,73
Burnout Risk,sadness,neutral,growth_positive,Morning,0.958,90
Burnout Risk,love,negative,social_media,Afternoon,0.842,56
Burnout Risk,love,positive,social_media,Morning,0.516,83
Burnout Risk,joy,positive,social_media,Morning,0.259,87
Burnout Risk,joy,neutral,work_studies,Afternoon,0.835,63
Burnout Risk,fear,neutral,work_studies,Morning,0.179,91
Burnout Risk,joy,negative,social_media,Afternoon,0.517,68
Burnout Risk,anger,negative,growth_positive,Late Night,0.164,73
Burnout Risk,love,neutral,relationships,Evening,0.466,66
Burnout Risk,joy,neutral,growth_positive,Morning,0.471,58
Burnout Risk,love,neutral,relationships,Morning,0.279,86
Burnout Risk,anger,positive,growth_positive,Evening,0.856,79
Burnout Risk,fear,positive,health_sleep,Evening,0.981,79
Burnout Risk,fear,neutral,relationships,Afternoon,0.793,68
Burnout Risk,fear,negative,social_media,Afternoon,0.763,76
Burnout Risk,fear,negative,work_studies,Evening,0.503,67
Burnout Risk,fear,negative,work_studies,Afternoon,0.603,78
Burnout Risk,anger,neutral,health_sleep,Morning,0.136,71
Burnout Risk,fear,positive,relationships,Morning,0.232,76
Burnout Risk,love,positive,relationships,Evening,0.853,78
Burnout Risk,surprise,positive,work_studies,Morning,0.426,92
Burnout Risk,fear,negative,growth_positive,Afternoon,0.731,85
Burnout Risk,love,negative,work_studies,Evening,0.45,88
Burnout Risk,love,negative,growth_positive,Afternoon,0.257,61
Burnout Risk,fear,positive,health_sleep,Afternoon,0.478,96
Burnout Risk,fear,positive,relationships,Evening,0.332,67
Burnout Risk,love,positive,time_pressure,Late Night,0.844,71
Burnout Risk,sadness,positive,relationships,Evening,0.834,57
Burnout Risk,anger,neutral,time_pressure,Evening,0.839,84
Burnout Risk,surprise,negative,relationships,Evening,0.685,77
Burnout Risk,joy,neutral,time_pressure,Evening,0.937,88
Burnout Risk,anger,positive,health_sleep,Late Night,0.971,79
Burnout Risk,sadness,negative,health_sleep,Late Night,0.745,82
Burnout Risk,love,neutral,relationships,Evening,0.913,65
Burnout Risk,surprise,neutral,relationships,Late Night,0.617,81
Burnout Risk,sadness,negative,time_pressure,Evening,0.445,61
Burnout Risk,sadness,neutral,relationships,Evening,0.884,67
Burnout Risk,joy,neutral,health_sleep,Morning,0.311,68
Burnout Risk,surprise,neutral,growth_positive,Late Night,0.221,93
Burnout Risk,anger,negative,health_sleep,Evening,0.83,77
Burnout Risk,fear,negative,growth_positive,Afternoon,0.204,91
Burnout Risk,fear,negative,health_sleep,Morning,0.143,82
Burnout Risk,anger,negative,time_pressure,Late Night,0.311,80
Burnout Risk,joy,negative,time_pressure,Morning,0.49,94
Burnout Risk,anger,positive,work_studies,Afternoon,0.237,66
Burnout Risk,surprise,negative,social_media,Evening,0.968,95
Burnout Risk,sadness,neutral,relationships,Morning,0.439,73
Burnout Risk,love,negative,social_media,Evening,0.532,71
Burnout Risk,joy,positive,social_media,Morning,0.535,88
Burnout Risk,joy,positive,work_studies,Morning,0.964,55
Burnout Risk,sadness,negative,time_pressure,Morning,0.337,95
Burnout Risk,surprise,neutral,growth_positive,Evening,0.756,93
Burnout Risk,sadness,positive,time_pressure,Morning,0.209,96
Burnout Risk,fear,negative,time_pressure,Evening,0.503,84
Burnout Risk,sadness,positive,health_sleep,Afternoon,0.341,61
Burnout Risk,joy,negative,work_studies,Afternoon,0.833,63
Burnout Risk,love,neutral,growth_positive,Afternoon,0.399,77
Burnout Risk,love,negative,health_sleep,Afternoon,0.799,87
Burnout Risk,fear,neutral,time_pressure,Morning,0.525,86
Burnout Risk,anger,positive,health_sleep,Evening,0.555,93
Burnout Risk,love,positive,health_sleep,Morning,0.846,59
Burnout Risk,surprise,negative,relationships,Afternoon,0.941,88
Burnout Risk,sadness,negative,growth_positive,Late Night,0.875,66
Burnout Risk,surprise,positive,health_sleep,Evening,0.44,77
Burnout Risk,joy,neutral,relationships,Morning,0.609,86
Burnout Risk,surprise,negative,growth_positive,Evening,0.185,55
Burnout Risk,fear,negative,relationships,Evening,0.566,88
Burnout Risk,sadness,negative,time_pressure,Afternoon,0.953,89
Burnout Risk,joy,negative,work_studies,Morning,0.162,80
Burnout Risk,love,neutral,work_studies,Afternoon,0.795,62
Burnout Risk,sadness,negative,social_media,Evening,0.341,78
Burnout Risk,joy,negative,growth_positive,Afternoon,0.37,63
Burnout Risk,fear,neutral,health_sleep,Morning,0.345,60
Burnout Risk,surprise,negative,social_media,Morning,0.557,71
Burnout Risk,love,negative,growth_positive,Late Night,0.629,67
Burnout Risk,anger,positive,health_sleep,Morning,0.439,82
Burnout Risk,fear,positive,relationships,Evening,0.799,64
Burnout Risk,sadness,negative,growth_positive,Afternoon,0.297,89
Burnout Risk,sadness,positive,work_studies,Evening,0.111,77
Burnout Risk,love,positive,health_sleep,Evening,0.485,90
Burnout Risk,sadness,positive,relationships,Afternoon,0.527,89
Burnout Risk,love,negative,work_studies,Late Night,0.48,62
Burnout Risk,love,neutral,time_pressure,Evening,0.724,82
Burnout Risk,anger,neutral,time_pressure,Late Night,0.381,67
Burnout Risk,anger,positive,health_sleep,Evening,0.534,61
Burnout Risk,sadness,positive,growth_positive,Afternoon,0.996,86
Burnout Risk,joy,positive,work_studies,Afternoon,0.682,69
Burnout Risk,anger,negative,health_sleep,Late Night,0.691,68
Burnout Risk,love,positive,health_sleep,Evening,0.787,57
Burnout Risk,joy,neutral,health_sleep,Afternoon,0.528,61
Burnout Risk,love,negative,growth_positive,Late Night,0.855,96
Burnout Risk,surprise,positive,health_sleep,Morning,0.111,67
Burnout Risk,surprise,negative,work_studies,Morning,0.971,88
Burnout Risk,sadness,positive,relationships,Afternoon,0.691,84
Burnout Risk,surprise,negative,relationships,Afternoon,0.169,88
Burnout Risk,anger,negative,growth_positive,Evening,0.321,60
Burnout Risk,anger,neutral,growth_positive,Afternoon,0.173,82
Burnout Risk,anger,neutral,relationships,Evening,0.856,55
Burnout Risk,surprise,negative,growth_positive,Evening,0.268,59
Burnout Risk,fear,neutral,time_pressure,Afternoon,0.125,77
Burnout Risk,fear,negative,health_sleep,Evening,0.547,87
Burnout Risk,sadness,negative,relationships,Afternoon,0.6,93
Burnout Risk,fear,negative,social_media,Morning,0.107,82
Burnout Risk,surprise,positive,work_studies,Morning,0.93,65
Burnout Risk,joy,neutral,health_sleep,Late Night,0.721,70
Burnout Risk,surprise,negative,health_sleep,Afternoon,0.204,88
Burnout Risk,joy,positive,social_media,Late Night,0.783,73
Burnout Risk,sadness,neutral,relationships,Afternoon,0.257,71
Burnout Risk,fear,negative,social_media,Afternoon,0.981,75
Burnout Risk,anger,neutral,relationships,Morning,0.104,86
Burnout Risk,surprise,negative,social_media,Late Night,0.757,86
Burnout Risk,surprise,neutral,growth_positive,Late Night,0.69,88
Burnout Risk,fear,neutral,time_pressure,Morning,0.604,58
Burnout Risk,love,neutral,social_media,Afternoon,0.43,65
Burnout Risk,fear,negative,health_sleep,Afternoon,0.175,95
Burnout Risk,fear,positive,time_pressure,Late Night,0.961,70
Burnout Risk,surprise,positive,growth_positive,Late Night,0.487,73
Burnout Risk,joy,negative,health_sleep,Morning,0.324,77
Burnout Risk,love,positive,relationships,Late Night,0.276,74
Burnout Risk,sadness,positive,relationships,Late Night,0.203,56
Burnout Risk,anger,positive,relationships,Morning,0.322,60
Burnout Risk,love,positive,social_media,Late Night,0.137,56
Burnout Risk,joy,neutral,work_studies,Afternoon,0.248,64
Burnout Risk,love,positive,health_sleep,Morning,0.11,75
Burnout Risk,anger,negative,relationships,Afternoon,0.346,88
Burnout Risk,joy,neutral,time_pressure,Afternoon,0.883,91
Burnout Risk,fear,positive,health_sleep,Evening,0.25,63
Burnout Risk,surprise,neutral,health_sleep,Late Night,0.191,83
Burnout Risk,sadness,positive,time_pressure,Late Night,0.139,67
Burnout Risk,love,neutral,relationships,Evening,0.385,73
Burnout Risk,love,neutral,work_studies,Evening,0.875,59
Burnout Risk,sadness,positive,health_sleep,Late Night,0.182,70
Burnout Risk,anger,negative,social_media,Evening,0.307,74
Burnout Risk,surprise,negative,growth_positive,Evening,0.644,63
Burnout Risk,love,neutral,work_studies,Evening,0.726,61
Burnout Risk,anger,negative,time_pressure,Afternoon,0.443,78
Burnout Risk,sadness,positive,social_media,Afternoon,0.276,79
Burnout Risk,anger,positive,growth_positive,Morning,0.316,72
Burnout Risk,fear,positive,health_sleep,Morning,0.423,74
Burnout Risk,sadness,neutral,growth_positive,Morning,0.946,68
Burnout Risk,sadness,positive,relationships,Evening,0.481,56
Burnout Risk,joy,positive,work_studies,Morning,0.363,76
Burnout Risk,anger,negative,social_media,Afternoon,0.485,72
Burnout Risk,sadness,negative,relationships,Afternoon,0.706,63
Burnout Risk,sadness,positive,social_media,Late Night,0.931,61
Burnout Risk,love,neutral,social_media,Morning,0.554,80
Burnout Risk,sadness,negative,social_media,Morning,0.228,71
Burnout Risk,fear,positive,relationships,Afternoon,0.188,64
Burnout Risk,anger,positive,health_sleep,Morning,0.357,94
Burnout Risk,love,positive,growth_positive,Evening,0.815,64
Burnout Risk,joy,negative,work_studies,Late Night,0.193,60
Burnout Risk,love,positive,relationships,Evening,0.149,64
Burnout Risk,anger,neutral,growth_positive,Morning,0.473,66
Burnout Risk,joy,negative,growth_positive,Late Night,0.275,65
Burnout Risk,joy,neutral,work_studies,Afternoon,0.491,68
Burnout Risk,love,negative,work_studies,Morning,0.515,72
Burnout Risk,love,negative,health_sleep,Morning,0.108,70
Burnout Risk,fear,positive,work_studies,Evening,0.905,80
Burnout Risk,anger,negative,relationships,Late Night,0.768,80
Burnout Risk,joy,positive,social_media,Late Night,0.165,58
Burnout Risk,fear,negative,growth_positive,Evening,0.509,73
Burnout Risk,joy,neutral,health_sleep,Late Night,0.191,88
Burnout Risk,anger,positive,time_pressure,Morning,0.348,89
Burnout Risk,surprise,neutral,relationships,Evening,0.491,57
Burnout Risk,joy,neutral,work_studies,Morning,0.554,80
Burnout Risk,anger,positive,health_sleep,Afternoon,0.956,56
Burnout Risk,fear,negative,growth_positive,Afternoon,0.465,60
Burnout Risk,anger,negative,social_media,Evening,0.652,70
Burnout Risk,joy,neutral,relationships,Late Night,0.464,72
Burnout Risk,fear,positive,social_media,Afternoon,0.362,81
Burnout Risk,surprise,positive,growth_positive,Morning,0.165,90
Burnout Risk,anger,negative,relationships,Morning,0.725,78
Burnout Risk,sadness,neutral,relationships,Afternoon,0.201,91
Burnout Risk,anger,negative,health_sleep,Morning,0.304,57
Burnout Risk,sadness,negative,health_sleep,Evening,0.505,95
Burnout Risk,sadness,neutral,work_studies,Morning,0.778,79
Burnout Risk,fear,positive,social_media,Afternoon,0.987,65
Burnout Risk,anger,negative,health_sleep,Afternoon,0.316,60
Burnout Risk,surprise,positive,health_sleep,Afternoon,0.508,85
Burnout Risk,sadness,negative,health_sleep,Morning,0.956,82
Burnout Risk,surprise,neutral,time_pressure,Late Night,0.146,93
Burnout Risk,love,neutral,social_media,Evening,0.428,63
Burnout Risk,joy,negative,social_media,Late Night,0.791,88
Burnout Risk,surprise,neutral,relationships,Evening,0.381,65
Burnout Risk,surprise,negative,growth_positive,Afternoon,0.103,88
Burnout Risk,joy,negative,health_sleep,Morning,0.555,59
Burnout Risk,surprise,neutral,health_sleep,Afternoon,0.907,62
Burnout Risk,anger,neutral,relationships,Late Night,0.26,83
Burnout Risk,fear,neutral,social_media,Late Night,0.8,91
Burnout Risk,love,negative,time_pressure,Morning,0.407,60
Burnout Risk,surprise,positive,growth_positive,Late Night,0.61,86
Burnout Risk,sadness,neutral,social_media,Afternoon,0.328,82
Burnout Risk,sadness,negative,social_media,Evening,0.732,93
Burnout Risk,sadness,positive,work_studies,Morning,0.66,76
Burnout Risk,anger,negative,relationships,Late Night,0.45,55
Burnout Risk,joy,negative,social_media,Afternoon,0.947,93
